Price,Area,No. of Bedrooms,Gymnasium,SwimmingPool,LandscapedGardens,IndoorGames,SportsFacility,ATM,ClubHouse,24X7Security,PowerBackup,CarParking,LiftAvailable,furnishing
5.868,1.045,2,1,1,1,1,0,0,1,1,1,1,1,0
6.021,1.075,2,1,1,1,1,0,0,1,1,1,1,1,0
7.194,1.29,2,1,1,1,1,0,0,1,1,1,1,1,0
7.581,1.38,2,1,1,1,1,0,0,1,1,1,1,1,0
8.137,1.465,3,1,1,1,1,0,0,1,1,1,1,1,0
6.612,1.284,2,1,1,1,0,0,0,1,0,0,1,0,0
5.443,1.057,2,1,1,1,0,0,0,1,0,0,1,0,0
7.631999,1.482,3,1,1,1,0,0,0,1,0,0,1,0,0
4.371,0.93,1,1,1,0,1,1,0,1,1,1,0,1,0
4.371,0.93,1,1,1,0,1,0,0,1,1,1,0,1,0
4.888,1.04,1,1,1,0,1,0,0,1,1,1,0,1,0
4.582,0.975,2,1,1,0,1,0,0,1,1,1,0,1,0
4.371,0.93,1,1,1,0,1,0,0,1,1,1,0,1,0
4.888,1.04,1,1,1,0,1,0,0,1,1,1,0,1,0
4.582,0.975,2,1,1,0,1,0,0,1,1,1,0,1,0
4.831,1.028,2,1,1,0,1,1,0,1,1,1,0,1,0
4.845,1.031,2,1,1,0,1,1,0,1,1,1,0,1,0
4.855,1.033,2,1,1,0,1,1,0,1,1,1,0,1,0
5.2,1.407,1,1,0,0,0,0,0,1,1,1,1,1,0
4.163,0.905,1,1,1,1,1,1,0,1,1,1,1,1,0
4.95,1.107,1,1,1,1,1,1,0,1,1,1,1,1,0
4.738,1.03,1,1,0,1,1,0,0,1,1,1,1,1,0
7.356,1.113,2,1,1,1,1,1,1,1,1,1,1,1,0
6.916,1.04,2,1,1,1,1,1,1,1,1,1,1,1,0
7.778,1.183,2,1,1,1,1,1,1,1,1,1,1,1,0
7.452,1.129,2,1,1,1,1,1,1,1,1,1,1,1,0
7.428,1.125,2,1,1,1,1,1,1,1,1,1,1,1,0
7.873999,1.199,2,1,1,1,1,1,1,1,1,1,1,1,0
6.655,1.151,2,1,1,1,1,0,0,1,1,1,1,1,0
7.476,1.295,2,1,1,1,1,0,0,1,1,1,1,1,0
9.762,1.696,3,1,1,1,1,0,0,1,1,1,1,1,0
9.785,1.7,3,1,1,1,1,0,0,1,1,1,1,1,0
17.9,2.7,3,1,1,1,1,1,0,1,1,1,1,1,0
16.0,1.9,3,1,1,0,1,1,0,1,1,1,1,1,2
16.0,1.9,3,1,1,0,1,1,0,1,1,1,1,1,2
16.0,1.9,3,1,1,0,1,1,0,1,1,1,1,1,2
16.5,2.0,3,1,1,1,0,1,1,1,1,1,1,1,2
28.0,2.7,2,1,1,0,0,1,0,0,0,1,1,1,2
18.5,2.2,3,1,1,1,0,1,0,1,1,1,1,1,0
5.301,1.178,2,1,0,1,0,0,0,1,1,1,0,1,0
8.9,1.5,3,1,1,1,0,0,0,0,0,1,0,1,0
6.061,1.35,2,0,0,0,0,0,0,0,0,1,0,1,0
7.408,1.65,3,0,0,0,0,0,0,0,0,1,0,1,0
6.083,1.355,3,0,0,0,0,0,0,0,0,1,0,1,0
5.949,1.325,2,0,0,0,0,0,0,0,0,1,0,1,0
5.657,1.26,2,0,0,0,0,0,0,0,0,1,0,1,0
5.5,1.225,2,0,0,0,0,0,0,0,0,1,0,1,0
5.837,1.3,2,0,0,0,0,0,0,0,0,1,0,1,0
5.848,1.082,3,1,1,1,1,1,1,1,1,1,1,1,0
5.089,0.883,2,1,1,1,1,1,1,1,1,1,1,1,0
4.789,0.8,2,1,1,1,1,1,1,1,1,1,1,1,0
50.1,4.622,4,1,1,1,0,1,0,1,0,1,1,1,0
50.1,4.622,4,1,1,1,0,1,0,1,0,1,1,1,0
4.6,1.097,2,1,0,0,0,1,0,1,0,1,0,1,0
4.5,1.076,2,1,1,0,0,1,0,1,0,1,0,1,0
5.15,1.235,2,1,1,0,0,1,0,1,0,1,0,1,0
6.233,1.163,2,1,1,0,0,1,0,1,0,1,0,1,0
10.1,1.56,3,1,1,1,0,1,0,1,0,1,1,1,0
3.5,0.538,1,0,0,0,0,0,0,0,0,1,0,1,0
11.6,1.873,3,1,1,0,0,1,0,1,0,1,0,1,0
68.7,4.053,4,1,1,0,1,1,0,1,1,1,0,1,0
9.335,1.476,3,1,1,1,1,1,0,1,1,1,1,1,0
8.001,1.265,3,1,1,1,1,1,0,1,1,1,1,1,0
9.658,1.527,3,1,1,1,1,1,0,1,1,1,1,1,0
3.5,0.538,1,0,0,0,0,0,0,0,0,1,0,1,0
11.6,1.891,3,1,1,0,1,1,1,1,1,1,0,1,0
11.399999,1.877,3,1,1,0,1,1,1,1,1,1,0,1,0
11.0,1.845,3,1,1,0,1,1,1,1,1,1,0,1,0
11.5,1.888,3,1,1,0,1,1,1,1,1,1,0,1,0
11.7,1.892,3,1,1,0,1,1,1,1,1,1,0,1,0
10.8,1.798,3,1,1,0,1,1,1,1,1,1,0,1,0
11.2,1.862,3,1,1,0,1,1,1,1,1,1,0,1,0
5.9,1.216,2,1,0,0,0,0,0,0,0,1,0,1,0
8.5,1.34,3,1,1,1,0,0,0,0,0,1,0,1,0
23.6,3.628,4,1,1,0,0,1,0,1,0,1,0,1,0
3.8,1.0,2,1,1,1,1,1,1,1,1,1,1,1,0
4.5,1.076,2,1,0,0,0,1,0,1,0,1,0,1,0
4.6,1.097,2,1,1,0,0,1,0,1,0,1,0,1,0
4.55,1.076,2,1,0,0,0,1,0,1,0,1,0,1,0
5.15,1.235,2,1,1,0,0,1,0,1,0,1,1,1,0
4.7,1.124,1,1,1,0,0,1,0,1,0,1,1,1,0
4.56,1.076,2,1,1,0,0,1,0,1,0,1,1,1,0
4.635,1.097,2,1,1,0,0,1,0,1,0,1,1,1,0
10.6,1.635,3,1,1,1,0,1,0,1,0,1,1,1,0
46.5,4.332,4,1,1,1,0,1,0,1,0,1,1,1,0
5.67,1.26,2,1,1,1,0,0,0,0,1,1,0,1,0
6.0,1.272,2,1,0,0,0,0,0,0,0,1,0,1,0
30.5,3.596,4,1,1,1,1,1,1,1,1,1,1,1,0
36.0,4.239,5,1,1,1,1,1,1,1,1,1,1,1,0
22.599999,2.666,3,1,1,1,1,1,1,1,1,1,1,1,0
15.7,1.75,3,1,1,1,1,1,0,1,1,1,1,1,0
13.899999,1.545,3,1,1,1,1,1,0,1,1,1,1,1,0
8.365,1.195,3,1,1,0,1,1,0,1,0,1,0,1,0
7.831999,1.205,3,1,1,0,1,1,0,1,0,1,0,1,2
7.767,1.195,3,1,1,0,1,1,0,1,0,1,0,1,2
9.174,1.044,3,1,1,0,1,0,0,0,0,1,0,1,0
8.662,1.23,3,1,1,0,1,1,0,1,0,1,0,1,0
9.1,1.3,3,1,1,0,1,1,0,1,0,1,0,1,0
9.1,1.3,3,1,1,0,1,1,0,1,0,1,0,1,0
7.831999,1.205,3,1,1,0,1,1,0,1,0,1,0,1,0
8.874,1.305,3,1,1,0,1,0,0,0,0,1,0,1,0
8.492,1.205,3,1,1,0,1,1,0,1,0,1,0,1,0
7.767,1.195,3,1,1,0,1,1,0,1,0,1,0,1,0
7.0,1.375,3,1,1,1,0,0,0,0,0,1,1,1,0
7.0,1.375,3,1,1,1,0,0,0,0,0,1,1,1,0
14.7,1.545,3,1,1,1,1,0,0,1,1,1,1,1,0
8.435,1.205,3,1,1,0,1,1,0,1,0,1,0,1,0
8.365,1.195,3,1,1,0,1,1,0,1,0,1,0,1,0
7.831999,1.205,3,1,1,0,1,1,0,1,0,1,0,1,0
8.435,1.205,3,1,1,0,1,1,0,1,0,1,0,1,0
8.365,1.195,3,1,1,0,1,1,0,1,0,1,0,1,0
8.874,1.305,3,1,1,0,1,1,0,1,0,1,0,1,0
8.365,1.195,3,1,1,0,1,1,0,1,0,1,0,1,0
8.492,1.205,3,1,1,0,1,1,0,1,0,1,0,1,0
7.767,1.195,3,1,1,0,1,1,0,1,0,1,0,1,0
13.899999,1.545,3,1,1,1,1,1,0,1,1,1,1,1,0
13.899999,1.545,3,1,1,1,1,1,0,1,1,1,1,1,0
13.899999,1.545,3,1,1,1,1,1,0,1,1,1,1,1,0
13.899999,1.545,3,1,1,1,1,1,0,1,1,1,1,1,0
13.899999,1.545,3,1,1,1,1,1,0,1,1,1,1,1,0
13.899999,1.545,3,1,1,1,1,1,0,1,1,1,1,1,0
10.8,1.901,3,1,1,1,0,0,0,1,0,1,1,1,0
10.8,1.901,3,1,1,1,0,1,0,1,0,1,1,1,0
7.9,1.337,3,1,1,1,0,0,0,1,0,1,1,1,0
7.9,1.337,3,1,1,1,0,1,0,1,0,1,1,1,0
13.799999,1.978,3,1,1,1,0,1,0,1,0,1,1,1,0
9.436,1.505,3,1,1,1,0,0,0,0,0,1,0,1,0
8.7,1.535,3,1,1,1,1,1,0,1,1,1,1,1,2
6.4,1.11,2,1,1,1,1,1,0,1,1,1,1,1,2
9.2,1.455,3,1,1,0,0,1,0,1,0,1,0,1,2
7.0,1.105,2,1,1,1,1,1,0,1,1,1,1,1,2
8.2,1.271,3,1,1,1,1,1,1,1,1,1,1,1,2
6.3,1.078,2,1,1,1,1,1,1,1,1,1,1,1,2
27.799999,3.273,3,1,1,1,1,1,1,1,1,1,1,1,0
22.9,2.697,3,1,1,1,1,1,1,1,1,1,1,1,0
45.0,5.3,5,1,1,1,1,1,1,1,1,1,1,1,0
30.8,3.633,4,1,1,1,1,1,1,1,1,1,1,1,0
45.7,5.384,5,1,1,1,1,1,1,1,1,1,1,1,0
36.4,4.289,5,1,1,1,1,1,1,1,1,1,1,1,0
7.9,1.393,3,1,1,1,0,1,0,1,0,1,1,1,0
113.4,4.977,4,1,1,1,1,0,0,1,1,1,1,1,0
10.6,1.635,3,1,1,1,0,1,0,1,0,1,1,0,0
10.6,1.635,3,1,1,1,0,1,0,1,0,1,1,1,0
9.2,1.475,3,1,1,1,0,1,0,1,0,1,1,0,0
8.7,1.36,3,1,1,1,0,1,0,0,0,1,0,1,0
10.1,1.56,3,1,1,1,0,1,0,1,0,1,1,1,0
8.57,1.405,3,1,1,1,0,1,0,0,0,1,0,1,0
8.7,1.36,3,1,1,1,0,1,0,0,0,1,0,1,0
8.025,1.408,3,1,1,1,0,1,0,1,0,1,1,1,0
4.3,1.076,2,1,0,0,0,1,0,1,0,1,0,1,0
11.399999,1.841,3,1,1,0,1,1,0,1,1,1,1,1,0
6.3,1.183,2,0,0,0,0,0,0,0,0,1,0,1,0
10.3,1.62,3,1,1,1,0,1,0,1,0,1,1,1,0
11.5,1.869,3,1,1,0,1,1,0,1,1,1,1,1,0
7.9,1.337,3,1,1,1,0,1,0,1,0,1,1,1,0
8.7,1.36,3,1,1,1,0,0,0,0,0,1,0,1,0
10.1,1.47,3,1,1,1,1,0,0,1,1,0,1,1,0
10.8,1.575,3,1,1,1,1,0,0,1,1,0,1,1,0
9.446,1.36,2,1,1,1,1,0,0,1,1,0,1,1,0
11.7,1.715,3,1,1,1,1,0,0,1,1,0,1,1,0
8.306999,1.184,2,1,1,1,1,0,0,1,1,0,1,1,0
4.883,0.655,1,1,1,1,1,0,0,1,1,0,1,1,0
11.5,1.68,3,1,1,1,1,0,0,1,1,0,1,1,0
8.378,1.195,2,1,1,1,1,0,0,1,1,0,1,1,0
5.951,0.82,1,1,1,1,1,0,0,1,1,0,1,1,0
6.884999,1.215,2,2,2,2,2,2,2,2,2,2,9,2,0
7.959999,1.29,2,2,2,2,2,2,2,2,2,2,9,2,0
7.975,1.505,3,2,2,2,2,2,2,2,2,2,9,2,0
7.625,1.535,3,2,2,2,2,2,2,2,2,2,9,2,0
5.76,1.465,3,2,2,2,2,2,2,2,2,2,9,2,0
6.884999,1.075,2,2,2,2,2,2,2,2,2,2,9,2,0
6.331,1.29,3,2,2,2,2,2,2,2,2,2,9,2,0
15.7,1.045,2,2,2,2,2,2,2,2,2,2,9,2,0
14.5,1.846,3,2,2,2,2,2,2,2,2,2,9,2,0
13.7,1.63,3,2,2,2,2,2,2,2,2,2,9,2,0
10.8,1.482,3,2,2,2,2,2,2,2,2,2,9,2,0
10.5,1.232,2,2,2,2,2,2,2,2,2,2,9,2,0
8.2,2.305,3,2,2,2,2,2,2,2,2,2,9,2,0
7.8,1.047,2,2,2,2,2,2,2,2,2,2,9,2,0
9.99,1.047,2,2,2,2,2,2,2,2,2,2,9,2,0
12.4,1.397,3,2,2,2,2,2,2,2,2,2,9,2,0
20.0,1.724,3,2,2,2,2,2,2,2,2,2,9,2,0
5.1,2.278,3,2,2,2,2,2,2,2,2,2,9,2,0
6.4,1.145,2,2,2,2,2,2,2,2,2,2,9,2,0
5.4,1.073,2,2,2,2,2,2,2,2,2,2,9,2,0
8.9,0.935,2,2,2,2,2,2,2,2,2,2,9,2,0
8.9,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
23.5,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
9.2,3.613,4,2,2,2,2,2,2,2,2,2,9,2,0
6.6,1.475,3,2,2,2,2,2,2,2,2,2,9,2,0
4.94,1.576,3,2,2,2,2,2,2,2,2,2,9,2,0
6.6,1.235,2,2,2,2,2,2,2,2,2,2,9,2,0
4.67,1.576,3,2,2,2,2,2,2,2,2,2,9,2,0
4.34,1.184,2,2,2,2,2,2,2,2,2,2,9,2,0
6.69,1.099,2,2,2,2,2,2,2,2,2,2,9,2,0
5.69,1.61,3,2,2,2,2,2,2,2,2,2,9,2,0
6.65,1.442,2,2,2,2,2,2,2,2,2,2,9,2,0
6.65,1.61,3,2,2,2,2,2,2,2,2,2,9,2,0
7.54,1.61,3,2,2,2,2,2,2,2,2,2,9,2,0
9.685,1.16,2,2,2,2,2,2,2,2,2,2,9,2,0
7.15,1.49,3,2,2,2,2,2,2,2,2,2,9,2,0
5.15,1.1,2,2,2,2,2,2,2,2,2,2,9,2,0
6.555,1.235,2,2,2,2,2,2,2,2,2,2,9,2,0
7.5,1.576,3,2,2,2,2,2,2,2,2,2,9,2,0
9.5,1.06,2,2,2,2,2,2,2,2,2,2,9,2,0
9.81,1.264,3,2,2,2,2,2,2,2,2,2,9,2,0
9.64,1.759,3,2,2,2,2,2,2,2,2,2,9,2,0
9.24,1.728,3,2,2,2,2,2,2,2,2,2,9,2,0
9.14,1.653,3,2,2,2,2,2,2,2,2,2,9,2,0
9.12,1.634,3,2,2,2,2,2,2,2,2,2,9,2,0
9.02,1.631,3,2,2,2,2,2,2,2,2,2,9,2,0
8.94,1.614,3,2,2,2,2,2,2,2,2,2,9,2,0
7.95,1.598,3,2,2,2,2,2,2,2,2,2,9,2,0
7.94,1.376,2,2,2,2,2,2,2,2,2,2,9,2,0
7.93,1.375,2,2,2,2,2,2,2,2,2,2,9,2,0
7.9,1.372,2,2,2,2,2,2,2,2,2,2,9,2,0
7.85,1.368,2,2,2,2,2,2,2,2,2,2,9,2,0
7.05,1.358,2,2,2,2,2,2,2,2,2,2,9,2,0
7.18,1.21,2,2,2,2,2,2,2,2,2,2,9,2,0
7.22,1.235,2,2,2,2,2,2,2,2,2,2,9,2,0
7.14,1.241,2,2,2,2,2,2,2,2,2,2,9,2,0
3.94,1.227,2,2,2,2,2,2,2,2,2,2,9,2,0
7.9,0.644,1,2,2,2,2,2,2,2,2,2,9,2,0
7.1,1.368,2,2,2,2,2,2,2,2,2,2,9,2,0
6.98,1.22,2,2,2,2,2,2,2,2,2,2,9,2,0
3.94,1.197,2,2,2,2,2,2,2,2,2,2,9,2,0
12.6,0.644,1,2,2,2,2,2,2,2,2,2,9,2,0
7.845999,1.204,3,2,2,2,2,2,2,2,2,2,9,2,0
10.3,0.721,2,2,2,2,2,2,2,2,2,2,9,2,0
11.9,0.956,3,2,2,2,2,2,2,2,2,2,9,2,0
9.3,2.17,3,2,2,2,2,2,2,2,2,2,9,2,0
7.04,1.691,3,2,2,2,2,2,2,2,2,2,9,2,0
18.1,1.225,2,2,2,2,2,2,2,2,2,2,9,2,0
6.169,1.253,3,2,2,2,2,2,2,2,2,2,9,2,0
24.9,0.427,1,2,2,2,2,2,2,2,2,2,9,2,0
12.3,1.746,4,2,2,2,2,2,2,2,2,2,9,2,0
20.6,0.81,2,2,2,2,2,2,2,2,2,2,9,2,0
8.025,1.433,3,2,2,2,2,2,2,2,2,2,9,2,0
17.3,1.408,2,2,2,2,2,2,2,2,2,2,9,2,0
4.671,2.494,4,2,2,2,2,2,2,2,2,2,9,2,0
8.672,1.038,2,2,2,2,2,2,2,2,2,2,9,2,0
5.229,0.91,2,2,2,2,2,2,2,2,2,2,9,2,0
5.78,1.162,2,2,2,2,2,2,2,2,2,2,9,2,0
8.545,1.144,2,2,2,2,2,2,2,2,2,2,9,2,0
6.381,1.899,3,2,2,2,2,2,2,2,2,2,9,2,0
5.364,1.271,2,2,2,2,2,2,2,2,2,2,9,2,0
6.201,1.192,2,2,2,2,2,2,2,2,2,2,9,2,0
8.716,1.233,2,2,2,2,2,2,2,2,2,2,9,2,0
8.1,1.937,3,2,2,2,2,2,2,2,2,2,9,2,0
5.97,1.675,3,2,2,2,2,2,2,2,2,2,9,2,0
5.964,1.205,2,2,2,2,2,2,2,2,2,2,9,2,0
5.503,1.269,2,2,2,2,2,2,2,2,2,2,9,2,0
5.625,1.171,2,2,2,2,2,2,2,2,2,2,9,2,0
5.329,1.197,2,2,2,2,2,2,2,2,2,2,9,2,0
9.267,0.969,2,2,2,2,2,2,2,2,2,2,9,2,0
8.717,1.685,3,2,2,2,2,2,2,2,2,2,9,2,0
8.045999,1.585,3,2,2,2,2,2,2,2,2,2,9,2,0
6.986,1.463,3,2,2,2,2,2,2,2,2,2,9,2,0
6.081,1.277,2,2,2,2,2,2,2,2,2,2,9,2,0
7.891,1.111,2,2,2,2,2,2,2,2,2,2,9,2,0
6.07,1.443,3,2,2,2,2,2,2,2,2,2,9,2,0
5.961,1.109,2,2,2,2,2,2,2,2,2,2,9,2,0
8.442,1.089,2,2,2,2,2,2,2,2,2,2,9,2,0
9.003,1.544,3,2,2,2,2,2,2,2,2,2,9,2,0
5.923,1.647,3,2,2,2,2,2,2,2,2,2,9,2,0
6.174,1.082,2,2,2,2,2,2,2,2,2,2,9,2,0
5.994,1.128,2,2,2,2,2,2,2,2,2,2,9,2,0
8.18,1.095,2,2,2,2,2,2,2,2,2,2,9,2,0
7.662,1.496,3,2,2,2,2,2,2,2,2,2,9,2,0
5.0,1.401,3,2,2,2,2,2,2,2,2,2,9,2,0
5.78,0.486,1,2,2,2,2,2,2,2,2,2,9,2,0
6.201,1.144,2,2,2,2,2,2,2,2,2,2,9,2,0
8.441,1.233,2,2,2,2,2,2,2,2,2,2,9,2,0
5.143,0.891,2,2,2,2,2,2,2,2,2,2,9,2,0
12.1,1.143,2,2,2,2,2,2,2,2,2,2,9,2,0
8.672,1.213,3,2,2,2,2,2,2,2,2,2,9,2,0
5.229,0.91,2,2,2,2,2,2,2,2,2,2,9,2,0
8.545,1.162,2,2,2,2,2,2,2,2,2,2,9,2,0
6.381,1.899,3,2,2,2,2,2,2,2,2,2,9,2,0
5.364,1.271,2,2,2,2,2,2,2,2,2,2,9,2,0
8.716,1.192,2,2,2,2,2,2,2,2,2,2,9,2,0
8.1,1.937,3,2,2,2,2,2,2,2,2,2,9,2,0
5.97,1.675,3,2,2,2,2,2,2,2,2,2,9,2,0
6.187,1.205,2,2,2,2,2,2,2,2,2,2,9,2,0
6.78,1.25,2,2,2,2,2,2,2,2,2,2,9,2,0
8.07,1.375,2,2,2,2,2,2,2,2,2,2,9,2,0
8.954,1.665,3,2,2,2,2,2,2,2,2,2,9,2,0
8.8,1.216,2,2,2,2,2,2,2,2,2,2,9,2,0
15.4,1.195,2,2,2,2,2,2,2,2,2,2,9,2,0
11.0,2.321,3,2,2,2,2,2,2,2,2,2,9,2,0
7.595999,1.655,3,2,2,2,2,2,2,2,2,2,9,2,0
7.281,1.31,2,2,2,2,2,2,2,2,2,2,9,2,0
7.995999,1.251,2,2,2,2,2,2,2,2,2,2,9,2,0
10.1,1.385,3,2,2,2,2,2,2,2,2,2,9,2,0
7.329,1.47,3,2,2,2,2,2,2,2,2,2,9,2,0
10.8,1.26,2,2,2,2,2,2,2,2,2,2,9,2,0
4.076,1.575,3,2,2,2,2,2,2,2,2,2,9,2,0
9.446,0.651,1,2,2,2,2,2,2,2,2,2,9,2,0
11.7,1.36,2,2,2,2,2,2,2,2,2,2,9,2,0
9.118,1.715,3,2,2,2,2,2,2,2,2,2,9,2,0
8.306999,1.595,3,2,2,2,2,2,2,2,2,2,9,2,0
8.958,1.184,2,2,2,2,2,2,2,2,2,2,9,2,0
4.883,1.565,3,2,2,2,2,2,2,2,2,2,9,2,0
7.703,0.655,1,2,2,2,2,2,2,2,2,2,9,2,0
11.5,1.33,2,2,2,2,2,2,2,2,2,2,9,2,0
8.378,1.68,3,2,2,2,2,2,2,2,2,2,9,2,0
5.951,1.195,2,2,2,2,2,2,2,2,2,2,9,2,0
8.216,0.82,1,2,2,2,2,2,2,2,2,2,9,2,0
19.5,1.17,2,2,2,2,2,2,2,2,2,2,9,2,0
18.5,2.597,4,2,2,2,2,2,2,2,2,2,9,2,0
12.5,2.569,4,2,2,2,2,2,2,2,2,2,9,2,0
18.0,1.775,3,2,2,2,2,2,2,2,2,2,9,2,0
12.2,2.591,4,2,2,2,2,2,2,2,2,2,9,2,0
11.7,1.73,3,2,2,2,2,2,2,2,2,2,9,2,0
3.915999,1.597,3,2,2,2,2,2,2,2,2,2,9,2,0
2.691,1.31,3,2,2,2,2,2,2,2,2,2,9,2,0
3.946,0.9,2,2,2,2,2,2,2,2,2,2,9,2,0
3.528,1.32,3,2,2,2,2,2,2,2,2,2,9,2,0
3.677,1.18,2,2,2,2,2,2,2,2,2,2,9,2,0
3.094,1.23,3,2,2,2,2,2,2,2,2,2,9,2,0
3.886999,1.035,2,2,2,2,2,2,2,2,2,2,9,2,0
4.006,1.3,3,2,2,2,2,2,2,2,2,2,9,2,0
3.229,1.34,3,2,2,2,2,2,2,2,2,2,9,2,0
3.217,1.08,2,2,2,2,2,2,2,2,2,2,9,2,0
3.217,1.154,2,2,2,2,2,2,2,2,2,2,9,2,0
3.217,1.154,2,2,2,2,2,2,2,2,2,2,9,2,0
3.217,1.154,2,2,2,2,2,2,2,2,2,2,9,2,0
5.5,1.154,2,2,2,2,2,2,2,2,2,2,9,2,0
5.5,0.692,3,2,2,2,2,2,2,2,2,2,9,2,0
4.6,0.692,3,2,2,2,2,2,2,2,2,2,9,2,0
4.0,1.389,3,2,2,2,2,2,2,2,2,2,9,2,0
4.0,1.114,2,2,2,2,2,2,2,2,2,2,9,2,0
2.8,1.14,2,2,2,2,2,2,2,2,2,2,9,2,0
38.2,1.075,3,2,2,2,2,2,2,2,2,2,9,2,0
30.299999,3.8,4,2,2,2,2,2,2,2,2,2,9,2,0
7.6,3.335,4,2,2,2,2,2,2,2,2,2,9,2,0
7.6,1.527,3,2,2,2,2,2,2,2,2,2,9,2,0
9.4,1.527,3,2,2,2,2,2,2,2,2,2,9,2,0
32.599999,1.485,2,2,2,2,2,2,2,2,2,2,9,2,0
32.799999,2.415,3,2,2,2,2,2,2,2,2,2,9,2,0
32.2,2.436,3,2,2,2,2,2,2,2,2,2,9,2,0
48.6,2.39,3,2,2,2,2,2,2,2,2,2,9,2,0
26.4,3.6,4,2,2,2,2,2,2,2,2,2,9,2,0
49.1,1.76,2,2,2,2,2,2,2,2,2,2,9,2,0
34.8,3.643,4,2,2,2,2,2,2,2,2,2,9,2,0
33.2,2.578,3,2,2,2,2,2,2,2,2,2,9,2,0
35.1,2.461,3,2,2,2,2,2,2,2,2,2,9,2,0
13.4,2.601,3,2,2,2,2,2,2,2,2,2,9,2,0
16.9,1.51,3,2,2,2,2,2,2,2,2,2,9,2,0
3.9,1.903,3,2,2,2,2,2,2,2,2,2,9,2,0
2.4,1.573,3,2,2,2,2,2,2,2,2,2,9,2,0
3.9,0.994,2,2,2,2,2,2,2,2,2,2,9,2,0
2.9,1.573,3,2,2,2,2,2,2,2,2,2,9,2,0
2.4,1.174,2,2,2,2,2,2,2,2,2,2,9,2,0
3.7,0.995,2,2,2,2,2,2,2,2,2,2,9,2,0
3.2,1.473,3,2,2,2,2,2,2,2,2,2,9,2,0
5.0,1.281,2,2,2,2,2,2,2,2,2,2,9,2,0
6.2,1.0,1,2,2,2,2,2,2,2,2,2,9,2,0
4.0,1.075,2,2,2,2,2,2,2,2,2,2,9,2,0
3.9,1.639,3,2,2,2,2,2,2,2,2,2,9,2,0
2.4,1.574,3,2,2,2,2,2,2,2,2,2,9,2,0
4.6,0.994,2,2,2,2,2,2,2,2,2,2,9,2,0
4.6,1.075,2,2,2,2,2,2,2,2,2,2,9,2,0
4.0,1.075,2,2,2,2,2,2,2,2,2,2,9,2,0
3.8,1.64,3,2,2,2,2,2,2,2,2,2,9,2,0
3.6,1.529,3,2,2,2,2,2,2,2,2,2,9,2,0
3.4,1.473,3,2,2,2,2,2,2,2,2,2,9,2,0
3.2,1.371,3,2,2,2,2,2,2,2,2,2,9,2,0
3.2,1.281,2,2,2,2,2,2,2,2,2,2,9,2,0
2.4,1.281,2,2,2,2,2,2,2,2,2,2,9,2,0
2.9,0.995,2,2,2,2,2,2,2,2,2,2,9,2,0
2.4,1.174,2,2,2,2,2,2,2,2,2,2,9,2,0
2.5,0.994,2,2,2,2,2,2,2,2,2,2,9,2,0
2.5,0.995,2,2,2,2,2,2,2,2,2,2,9,2,0
6.2,0.994,2,2,2,2,2,2,2,2,2,2,9,2,0
6.2,1.075,2,2,2,2,2,2,2,2,2,2,9,2,0
6.2,1.075,2,2,2,2,2,2,2,2,2,2,9,2,0
7.4,1.075,2,2,2,2,2,2,2,2,2,2,9,2,0
6.1,1.29,3,2,2,2,2,2,2,2,2,2,9,2,0
2.4,1.045,2,2,2,2,2,2,2,2,2,2,9,2,0
7.5,0.994,2,2,2,2,2,2,2,2,2,2,9,2,0
4.1,1.29,3,2,2,2,2,2,2,2,2,2,9,2,0
3.9,1.639,3,2,2,2,2,2,2,2,2,2,9,2,0
3.8,1.573,3,2,2,2,2,2,2,2,2,2,9,2,0
2.9,1.529,2,2,2,2,2,2,2,2,2,2,9,2,0
2.4,1.174,2,2,2,2,2,2,2,2,2,2,9,2,0
3.2,0.995,2,2,2,2,2,2,2,2,2,2,9,2,0
34.5,1.281,2,2,2,2,2,2,2,2,2,2,9,2,0
32.2,2.557,3,2,2,2,2,2,2,2,2,2,9,2,0
32.2,2.391,3,2,2,2,2,2,2,2,2,2,9,2,0
32.5,2.386,3,2,2,2,2,2,2,2,2,2,9,2,0
47.6,2.409,3,2,2,2,2,2,2,2,2,2,9,2,0
31.9,3.526,4,2,2,2,2,2,2,2,2,2,9,2,0
25.7,2.367,3,2,2,2,2,2,2,2,2,2,9,2,0
46.3,1.718,2,2,2,2,2,2,2,2,2,2,9,2,0
47.6,3.436,4,2,2,2,2,2,2,2,2,2,9,2,0
16.299999,3.533,4,2,2,2,2,2,2,2,2,2,9,2,0
7.972,1.906,3,2,2,2,2,2,2,2,2,2,9,2,0
7.145999,1.362,2,2,2,2,2,2,2,2,2,2,9,2,0
9.899,1.273,2,2,2,2,2,2,2,2,2,2,9,2,0
7.32,1.705,3,2,2,2,2,2,2,2,2,2,9,2,0
8.954,1.304,2,2,2,2,2,2,2,2,2,2,9,2,0
8.8,1.216,2,2,2,2,2,2,2,2,2,2,9,2,0
15.4,1.195,2,2,2,2,2,2,2,2,2,2,9,2,0
11.0,2.321,3,2,2,2,2,2,2,2,2,2,9,2,0
6.998,1.655,3,2,2,2,2,2,2,2,2,2,9,2,0
6.695999,1.505,3,2,2,2,2,2,2,2,2,2,9,2,0
